increment,4741.35986661911,5061.488338708878,bigbrain_2307_2412_2082.nii,soen499-worker-9.novalocal,140544550369024
increment,6031.463773965836,6351.653923988342,bigbrain_3076_0_0.nii,soen499-worker-9.novalocal,140544541976320
increment,3884.3858880996704,4204.607785224915,bigbrain_3076_1809_694.nii,soen499-worker-6.novalocal,140561445017344
increment,5173.17976474762,5493.35929441452,bigbrain_2307_2412_1388.nii,soen499-worker-5.novalocal,140514470176512
increment,5173.247755527496,5493.369189739227,bigbrain_2307_603_694.nii,soen499-worker-5.novalocal,140514427688704
increment,5173.378611326218,5493.512767076492,bigbrain_769_603_1388.nii,soen499-worker-16.novalocal,139859217864448
increment,6.9779744148254395,340.93011260032654,bigbrain_0_1809_0.nii,soen499-worker-5.novalocal,140514461783808
save_incremented,3205.2956833839417,3327.4685456752777,bigbrain_1538_603_2776.nii,soen499-worker-16.novalocal,139859665979136
increment,6034.952432394028,6355.0457882881165,bigbrain_3076_2412_1388.nii,soen499-worker-9.novalocal,140544965256960
increment,6034.872032403946,6355.066643714905,bigbrain_3076_1206_2776.nii,soen499-worker-9.novalocal,140544990697216
increment,3887.5171267986298,4207.687954425812,bigbrain_3076_1206_694.nii,soen499-worker-12.novalocal,140145093232384
increment,3887.5282378196716,4207.747576951981,bigbrain_3076_603_2082.nii,soen499-worker-6.novalocal,140561809028864
save_incremented,6718.234375,6777.077863693237,bigbrain_769_0_1388.nii,soen499-worker-14.novalocal,140480643966720
save_incremented,6718.235679864883,6784.7682020664215,bigbrain_3076_2412_2776.nii,soen499-worker-14.novalocal,140480184575744
save_incremented,6705.274107217789,6784.768342494965,bigbrain_3076_1809_0.nii,soen499-worker-14.novalocal,140480652359424
increment,3887.5941405296326,4207.814366817474,bigbrain_769_1206_0.nii,soen499-worker-6.novalocal,140561817421568
save_incremented,3227.497312784195,3337.8238513469696,bigbrain_0_0_0.nii,soen499-worker-16.novalocal,139859648931584
increment,1310.804850578308,1630.9974749088287,bigbrain_2307_1206_1388.nii,soen499-worker-16.novalocal,139859234649856
save_incremented,6727.286025762558,6785.241973400116,bigbrain_769_1206_694.nii,soen499-worker-14.novalocal,140480626919168
increment,3459.4555768966675,3780.1570541858673,bigbrain_2307_2412_2082.nii,soen499-worker-9.novalocal,140544550369024
save_incremented,6727.415739297867,6786.71709895134,bigbrain_769_2412_2082.nii,soen499-worker-14.novalocal,140480609871616
save_incremented,6725.701280117035,6787.346695661545,bigbrain_2307_603_0.nii,soen499-worker-15.novalocal,140659826611968
save_incremented,6726.81320643425,6787.34715628624,bigbrain_3076_0_2776.nii,soen499-worker-15.novalocal,140660269913856
save_incremented,6726.873672962189,6787.344753265381,bigbrain_3076_1809_1388.nii,soen499-worker-15.novalocal,140660261521152
increment,6464.758901596069,6784.945572853088,bigbrain_769_1809_694.nii,soen499-worker-15.novalocal,140660286961408
increment,5179.449361562729,5499.652457475662,bigbrain_769_1206_2776.nii,soen499-worker-6.novalocal,140561826076416
increment,4749.986811876297,5070.174824476242,bigbrain_3076_0_0.nii,soen499-worker-9.novalocal,140544541976320
increment,3891.844491958618,4212.041254758835,bigbrain_2307_2412_1388.nii,soen499-worker-5.novalocal,140514470176512
increment,6039.674288272858,6359.786740779877,bigbrain_3076_603_694.nii,soen499-worker-9.novalocal,140544982042368
increment,6039.707916498184,6359.887002229691,bigbrain_769_1206_2082.nii,soen499-worker-9.novalocal,140544525190912
increment,3892.346564769745,4212.540689945221,bigbrain_2307_603_694.nii,soen499-worker-5.novalocal,140514427688704
increment,3892.5180444717407,4212.67552447319,bigbrain_769_603_1388.nii,soen499-worker-16.novalocal,139859217864448
increment,2605.2046506404877,2925.392340898514,bigbrain_0_603_694.nii,soen499-worker-16.novalocal,139859209471744
increment,2605.2366049289703,2925.4224593639374,bigbrain_0_1206_2776.nii,soen499-worker-16.novalocal,139859217864448
increment,6041.248733758926,6361.4570569992065,bigbrain_769_2412_0.nii,soen499-worker-9.novalocal,140544973649664
increment,6446.552499055862,6766.740261316299,bigbrain_3076_1809_694.nii,soen499-worker-6.novalocal,140561445017344
increment,4753.869055986404,5074.024001598358,bigbrain_3076_1206_2776.nii,soen499-worker-9.novalocal,140544990697216
increment,5183.491009473801,5503.641119718552,bigbrain_769_1809_694.nii,soen499-worker-15.novalocal,140660286961408
