save_incremented,722.5240602493286,770.7493531703949,bigbrain_2307_1206_2082.nii,soen499-worker-14.novalocal,140143868487424
increment,717.3112938404083,780.6536569595337,bigbrain_3076_0_694.nii,soen499-worker-13.novalocal,140420293482240
increment,713.5361812114716,779.6658565998077,bigbrain_3076_0_0.nii,soen499-worker-13.novalocal,140420301874944
read_img,348.3898720741272,353.0240099430084,bigbrain_1538_603_2776.nii,soen499-worker-12.novalocal,140490844075776
read_img,347.67367005348206,351.76337909698486,bigbrain_1538_2412_694.nii,soen499-worker-12.novalocal,140490852468480
save_incremented,1184.3144781589508,1213.71497964859,bigbrain_769_1206_1388.nii,soen499-worker-15.novalocal,140461570373376
increment,1210.3524997234344,1213.8857624530792,bigbrain_769_0_1388.nii,soen499-worker-12.novalocal,140490259298048
increment,1210.353359222412,1213.906691789627,bigbrain_769_603_1388.nii,soen499-worker-14.novalocal,140143893665536
save_incremented,741.4109899997711,781.6256594657898,bigbrain_2307_1809_1388.nii,soen499-worker-14.novalocal,140143902058240
increment,740.4479005336761,758.1442909240723,bigbrain_3076_603_1388.nii,soen499-worker-12.novalocal,140490860861184
increment,754.6136147975922,758.1516144275665,bigbrain_2307_603_2082.nii,soen499-worker-12.novalocal,140490827028224
increment,754.7688927650452,758.3026745319366,bigbrain_3076_0_1388.nii,soen499-worker-12.novalocal,140490844075776
increment,755.8201677799225,759.3533761501312,bigbrain_3076_1206_0.nii,soen499-worker-12.novalocal,140490852468480
increment,756.131308555603,759.6579344272614,bigbrain_3076_2412_2082.nii,soen499-worker-12.novalocal,140490835420928
increment,756.7568564414978,760.2954394817352,bigbrain_3076_1809_2776.nii,soen499-worker-12.novalocal,140490810242816
read_img,756.8563144207001,779.9288213253021,bigbrain_3076_2412_0.nii,soen499-worker-15.novalocal,140460991440640
increment,1213.2230334281921,1216.7681901454926,bigbrain_769_1206_694.nii,soen499-worker-14.novalocal,140143306471168
increment,785.087482213974,788.6195449829102,bigbrain_3076_1206_694.nii,soen499-worker-12.novalocal,140490818635520
increment,783.9808535575867,787.5467431545258,bigbrain_2307_2412_2082.nii,soen499-worker-13.novalocal,140419845314304
save_incremented,235.75111293792725,332.06215929985046,bigbrain_1538_0_0.nii,soen499-worker-14.novalocal,140143860094720
save_incremented,757.2407994270325,790.9601225852966,bigbrain_2307_2412_2776.nii,soen499-worker-12.novalocal,140490259298048
save_incremented,1198.2130954265594,1221.6803679466248,bigbrain_769_1809_0.nii,soen499-worker-15.novalocal,140461561980672
save_incremented,283.1109175682068,360.6567521095276,bigbrain_0_603_1388.nii,soen499-worker-14.novalocal,140143893665536
save_incremented,286.26059198379517,362.62800192832947,bigbrain_1538_0_694.nii,soen499-worker-14.novalocal,140143885272832
read_img,331.436163187027,361.9990978240967,bigbrain_1538_1206_2776.nii,soen499-worker-14.novalocal,140143910450944
increment,727.5810053348541,789.8596851825714,bigbrain_3076_1206_2776.nii,soen499-worker-13.novalocal,140419862099712
read_img,362.4877836704254,363.1663248538971,bigbrain_1538_1809_2082.nii,soen499-worker-14.novalocal,140143876880128
increment,1218.7505242824554,1222.278916835785,bigbrain_769_0_1388.nii,soen499-worker-12.novalocal,140490259298048
increment,1218.7512419223785,1222.3093664646149,bigbrain_769_2412_2082.nii,soen499-worker-14.novalocal,140143860094720
save_incremented,1199.61958527565,1223.5948486328125,bigbrain_3076_603_2082.nii,soen499-worker-14.novalocal,140143910450944
read_img,364.4799816608429,364.6457853317261,bigbrain_1538_2412_1388.nii,soen499-worker-14.novalocal,140143306471168
read_img,357.43205213546753,363.4587631225586,bigbrain_2307_1206_1388.nii,soen499-worker-12.novalocal,140490810242816
increment,1221.115924358368,1224.6680090427399,bigbrain_769_603_1388.nii,soen499-worker-14.novalocal,140143893665536
read_img,774.8835184574127,789.780266046524,bigbrain_3076_1809_0.nii,soen499-worker-14.novalocal,140143885272832
read_img,356.39873218536377,365.14408445358276,bigbrain_2307_0_2082.nii,soen499-worker-12.novalocal,140490818635520
save_incremented,268.2017467021942,369.4427959918976,bigbrain_0_2412_694.nii,soen499-worker-13.novalocal,140419836921600
save_incremented,265.5049936771393,369.4426808357239,bigbrain_0_2412_0.nii,soen499-worker-13.novalocal,140419862099712
save_incremented,257.50618052482605,369.4439377784729,bigbrain_0_603_2776.nii,soen499-worker-13.novalocal,140420276696832
read_img,336.6687364578247,369.63795018196106,bigbrain_1538_1809_0.nii,soen499-worker-13.novalocal,140419845314304
read_img,369.44599175453186,369.7782070636749,bigbrain_1538_1809_694.nii,soen499-worker-13.novalocal,140420285089536
read_img,789.093798160553,798.6759791374207,bigbrain_3076_603_0.nii,soen499-worker-13.novalocal,140419853707008
increment,795.2408089637756,798.7962257862091,bigbrain_2307_603_1388.nii,soen499-worker-13.novalocal,140420285089536
read_img,776.3702046871185,798.4962573051453,bigbrain_3076_2412_694.nii,soen499-worker-15.novalocal,140461578766080
read_img,372.3337299823761,372.611394405365,bigbrain_1538_2412_2776.nii,soen499-worker-13.novalocal,140420293482240
read_img,373.6297037601471,374.2430067062378,bigbrain_1538_603_2082.nii,soen499-worker-13.novalocal,140420301874944
save_incremented,253.84263467788696,340.5670931339264,bigbrain_0_603_2082.nii,soen499-worker-15.novalocal,140461561980672
read_img,292.0300323963165,341.228230714798,bigbrain_1538_1206_694.nii,soen499-worker-15.novalocal,140461553587968
save_incremented,251.43705582618713,340.5661644935608,bigbrain_0_1809_0.nii,soen499-worker-15.novalocal,140460991440640
save_incremented,253.84505009651184,374.25779390335083,bigbrain_1538_1206_0.nii,soen499-worker-15.novalocal,140460983047936
increment,724.7138159275055,800.3599061965942,bigbrain_2307_603_0.nii,soen499-worker-15.novalocal,140461545195264
increment,796.9924619197845,800.5580399036407,bigbrain_3076_0_694.nii,soen499-worker-13.novalocal,140420293482240
read_img,340.5693757534027,374.836163520813,bigbrain_1538_1809_2776.nii,soen499-worker-15.novalocal,140461545195264
increment,799.4934709072113,803.0554430484772,bigbrain_3076_0_0.nii,soen499-worker-13.novalocal,140420301874944
read_img,374.31723189353943,375.20401525497437,bigbrain_1538_2412_2082.nii,soen499-worker-15.novalocal,140461570373376
read_img,374.9850571155548,375.2873342037201,bigbrain_2307_0_1388.nii,soen499-worker-13.novalocal,140419836921600
read_img,376.2359850406647,376.5293815135956,bigbrain_1538_603_1388.nii,soen499-worker-15.novalocal,140460999833344
increment,800.0061235427856,803.5548963546753,bigbrain_2307_2412_1388.nii,soen499-worker-15.novalocal,140461553587968
read_img,376.81027245521545,376.8900034427643,bigbrain_2307_1206_0.nii,soen499-worker-13.novalocal,140419862099712
increment,802.0053935050964,805.5533962249756,bigbrain_2307_2412_2082.nii,soen499-worker-13.novalocal,140419845314304
save_incremented,1207.532351732254,1236.9888262748718,bigbrain_769_603_2082.nii,soen499-worker-15.novalocal,140460983047936
read_img,378.19904685020447,378.41184639930725,bigbrain_2307_0_0.nii,soen499-worker-15.novalocal,140461561980672
save_incremented,1206.0761754512787,1237.756199836731,bigbrain_769_2412_2776.nii,soen499-worker-15.novalocal,140460999833344
save_incremented,326.9355261325836,379.3149402141571,bigbrain_0_1809_1388.nii,soen499-worker-13.novalocal,140419853707008
read_img,379.3177547454834,379.5453522205353,bigbrain_2307_1206_694.nii,soen499-worker-13.novalocal,140420276696832
increment,725.9738278388977,806.7143702507019,bigbrain_2307_603_694.nii,soen499-worker-15.novalocal,140461561980672
read_img,380.5832848548889,380.7651948928833,bigbrain_2307_0_694.nii,soen499-worker-15.novalocal,140460983047936
save_incremented,304.8499791622162,370.0629081726074,bigbrain_0_1809_2082.nii,soen499-worker-12.novalocal,140490835420928
increment,804.9325337409973,808.4859893321991,bigbrain_3076_1206_2776.nii,soen499-worker-13.novalocal,140419862099712
increment,765.696192741394,810.2786815166473,bigbrain_3076_1809_2082.nii,soen499-worker-13.novalocal,140419836921600
save_incremented,297.4855811595917,383.28014945983887,bigbrain_1538_0_1388.nii,soen499-worker-15.novalocal,140461578766080
increment,809.4177460670471,812.9705572128296,bigbrain_2307_603_1388.nii,soen499-worker-13.novalocal,140420285089536
read_img,383.33343148231506,385.12505292892456,bigbrain_2307_1206_2776.nii,soen499-worker-15.novalocal,140460991440640
save_incremented,1216.008952140808,1245.9089386463165,bigbrain_769_1206_0.nii,soen499-worker-14.novalocal,140143876880128
increment,812.3362188339233,815.8873612880707,bigbrain_3076_0_694.nii,soen499-worker-13.novalocal,140420293482240
increment,722.126051902771,815.7892084121704,bigbrain_2307_2412_0.nii,soen499-worker-14.novalocal,140143910450944
increment,814.8911936283112,818.4386446475983,bigbrain_3076_0_0.nii,soen499-worker-13.novalocal,140420301874944
increment,787.6011905670166,791.1444292068481,bigbrain_3076_603_1388.nii,soen499-worker-12.novalocal,140490860861184
increment,790.9839935302734,794.5176873207092,bigbrain_3076_1206_0.nii,soen499-worker-12.novalocal,140490852468480
increment,790.3143310546875,793.8536252975464,bigbrain_2307_603_2082.nii,soen499-worker-12.novalocal,140490827028224
increment,816.9235262870789,820.4706826210022,bigbrain_2307_2412_2082.nii,soen499-worker-13.novalocal,140419845314304
increment,746.3363995552063,813.1364276409149,bigbrain_3076_0_2776.nii,soen499-worker-15.novalocal,140461570373376
read_img,801.8160531520844,818.0882389545441,bigbrain_3076_1809_694.nii,soen499-worker-14.novalocal,140143868487424
increment,780.5999858379364,820.774918794632,bigbrain_3076_2412_1388.nii,soen499-worker-13.novalocal,140420276696832
save_incremented,287.5437271595001,392.77548837661743,bigbrain_0_1809_2776.nii,soen499-worker-14.novalocal,140143868487424
read_img,392.7787621021271,393.21244406700134,bigbrain_1538_603_0.nii,soen499-worker-14.novalocal,140143860094720
