increment,393.2461476325989,401.0470607280731,bigbrain_0_1206_2082.nii,soen499-worker-14.novalocal,140480192968448
increment,745.2802202701569,833.9443914890289,bigbrain_769_1206_0.nii,soen499-worker-14.novalocal,140480626919168
increment,393.61828684806824,401.40312147140503,bigbrain_1538_1206_694.nii,soen499-worker-14.novalocal,140480643966720
increment,394.5975730419159,402.3892569541931,bigbrain_1538_1809_2776.nii,soen499-worker-5.novalocal,140514470176512
increment,394.8137114048004,402.60020756721497,bigbrain_2307_2412_2082.nii,soen499-worker-13.novalocal,140180193650432
increment,394.5970239639282,402.37613892555237,bigbrain_3076_603_694.nii,soen499-worker-16.novalocal,139859226257152
increment,394.1617650985718,401.9553155899048,bigbrain_2307_603_694.nii,soen499-worker-6.novalocal,140561834469120
increment,394.9834499359131,402.7809672355652,bigbrain_769_1809_2776.nii,soen499-worker-9.novalocal,140544525190912
increment,394.43469071388245,402.2284986972809,bigbrain_1538_1206_2082.nii,soen499-worker-6.novalocal,140561817421568
increment,826.8198189735413,834.597972869873,bigbrain_2307_603_1388.nii,soen499-worker-14.novalocal,140480618264320
increment,394.309241771698,402.0922372341156,bigbrain_0_1809_2082.nii,soen499-worker-14.novalocal,140480609871616
increment,726.0538573265076,791.0655148029327,bigbrain_2307_1206_2776.nii,soen499-worker-16.novalocal,139859226257152
increment,395.2036545276642,403.0004472732544,bigbrain_3076_1809_0.nii,soen499-worker-5.novalocal,140514436081408
increment,394.98138427734375,402.76889419555664,bigbrain_0_2412_0.nii,soen499-worker-12.novalocal,140145532856064
increment,395.2505078315735,403.022647857666,bigbrain_3076_603_1388.nii,soen499-worker-13.novalocal,140180159555328
increment,395.2044954299927,402.98735094070435,bigbrain_2307_0_0.nii,soen499-worker-16.novalocal,139859674633984
increment,828.8444037437439,836.6426627635956,bigbrain_0_1206_0.nii,soen499-worker-14.novalocal,140480652359424
increment,761.8037049770355,837.206032037735,bigbrain_1538_603_2776.nii,soen499-worker-14.novalocal,140480184575744
increment,829.7721412181854,837.562408208847,bigbrain_0_603_694.nii,soen499-worker-14.novalocal,140480643966720
increment,395.38798427581787,403.1739501953125,bigbrain_3076_1809_1388.nii,soen499-worker-12.novalocal,140145093232384
increment,395.80920696258545,403.5814616680145,bigbrain_3076_1206_2082.nii,soen499-worker-12.novalocal,140145118410496
increment,395.7989983558655,403.5906939506531,bigbrain_2307_1206_1388.nii,soen499-worker-13.novalocal,140179805300480
increment,394.812611579895,402.59734559059143,bigbrain_1538_0_2776.nii,soen499-worker-14.novalocal,140480626919168
increment,395.1864583492279,402.97653675079346,bigbrain_769_1206_1388.nii,soen499-worker-6.novalocal,140561453410048
increment,396.48661732673645,404.28746342658997,bigbrain_3076_2412_2082.nii,soen499-worker-13.novalocal,140180168210176
increment,395.2078745365143,402.9861390590668,bigbrain_1538_603_1388.nii,soen499-worker-14.novalocal,140480635311872
increment,395.7582824230194,403.5427348613739,bigbrain_3076_603_2776.nii,soen499-worker-5.novalocal,140514427688704
increment,830.3597259521484,838.1543498039246,bigbrain_0_2412_2776.nii,soen499-worker-14.novalocal,140480192968448
increment,830.561265707016,838.3422539234161,bigbrain_1538_1206_1388.nii,soen499-worker-14.novalocal,140480635311872
increment,396.48854184150696,404.27810168266296,bigbrain_0_603_1388.nii,soen499-worker-12.novalocal,140145076446976
increment,396.26313185691833,404.0463123321533,bigbrain_769_2412_2082.nii,soen499-worker-5.novalocal,140514444736256
increment,396.0866484642029,403.8683269023895,bigbrain_2307_1206_0.nii,soen499-worker-16.novalocal,139859665979136
increment,395.75790143013,403.53513169288635,bigbrain_1538_1809_694.nii,soen499-worker-16.novalocal,139859217864448
increment,398.9042339324951,406.6937487125397,bigbrain_769_1809_1388.nii,soen499-worker-13.novalocal,140180176602880
increment,811.4593343734741,819.2346887588501,bigbrain_2307_2412_694.nii,soen499-worker-16.novalocal,139859665979136
increment,395.74604082107544,403.54002356529236,bigbrain_0_2412_2082.nii,soen499-worker-6.novalocal,140561445017344
increment,395.39075469970703,403.17873764038086,bigbrain_2307_1809_694.nii,soen499-worker-9.novalocal,140544990697216
increment,395.79885840415955,403.5843222141266,bigbrain_1538_1206_0.nii,soen499-worker-14.novalocal,140480652359424
increment,396.0530037879944,403.8447353839874,bigbrain_0_0_2082.nii,soen499-worker-6.novalocal,140561809028864
increment,395.8497488498688,403.6297709941864,bigbrain_769_603_2082.nii,soen499-worker-9.novalocal,140544550369024
increment,396.4954586029053,404.2743549346924,bigbrain_769_0_2776.nii,soen499-worker-16.novalocal,139859209471744
increment,396.5262517929077,404.3078727722168,bigbrain_2307_1809_2082.nii,soen499-worker-5.novalocal,140514478831360
increment,395.74577283859253,403.5474593639374,bigbrain_1538_1206_2776.nii,soen499-worker-9.novalocal,140544973649664
increment,396.2674148082733,404.04847288131714,bigbrain_769_603_2776.nii,soen499-worker-14.novalocal,140480618264320
increment,396.5340504646301,404.31787967681885,bigbrain_2307_603_0.nii,soen499-worker-14.novalocal,140480184575744
increment,832.5893607139587,840.3880710601807,bigbrain_3076_0_1388.nii,soen499-worker-14.novalocal,140480609871616
increment,834.3457777500153,842.129456281662,bigbrain_3076_0_2776.nii,soen499-worker-14.novalocal,140480626919168
increment,406.0135247707367,413.78486728668213,bigbrain_3076_603_2082.nii,soen499-worker-16.novalocal,139859648931584
increment,835.4950289726257,843.2849860191345,bigbrain_769_1206_0.nii,soen499-worker-14.novalocal,140480618264320
save_incremented,393.41548228263855,416.23537397384644,bigbrain_769_2412_0.nii,soen499-worker-15.novalocal,140660286961408
save_incremented,386.0258915424347,416.23823833465576,bigbrain_0_1206_1388.nii,soen499-worker-15.novalocal,140660278568704
increment,408.50698947906494,416.3030436038971,bigbrain_769_1206_694.nii,soen499-worker-12.novalocal,140145541510912
read_img,416.9695637226105,417.05093240737915,bigbrain_2307_1809_1388.nii,soen499-worker-15.novalocal,140659835004672
