increment,1648.4895453453064,1712.735594511032,bigbrain_3076_1809_2776.nii,bin-worker-4.novalocal,139896740112128,9786
increment,360.15900588035583,424.25687646865845,bigbrain_2307_0_694.nii,bin-worker-2.novalocal,140081675355904,9782
increment,360.161780834198,424.2562928199768,bigbrain_1538_2412_1388.nii,bin-worker-1.novalocal,139864213387008,9862
increment,360.1502995491028,424.2659692764282,bigbrain_2307_1809_1388.nii,bin-worker-8.novalocal,139972061316864,9793
increment,360.14987230300903,424.30556988716125,bigbrain_1538_603_694.nii,bin-worker-1.novalocal,139863747696384,9862
increment,360.15236353874207,424.3155884742737,bigbrain_0_1206_0.nii,bin-worker-8.novalocal,139971751036672,9793
increment,360.18612241744995,424.34202766418457,bigbrain_2307_1809_2082.nii,bin-worker-2.novalocal,140081700534016,9782
increment,360.19594740867615,424.3499481678009,bigbrain_0_1206_694.nii,bin-worker-1.novalocal,139863756089088,9862
increment,360.18406105041504,424.36436772346497,bigbrain_1538_0_694.nii,bin-worker-8.novalocal,139971767822080,9793
increment,360.2735662460327,424.3686890602112,bigbrain_1538_0_0.nii,bin-worker-1.novalocal,139863798052608,9862
increment,360.24075865745544,424.3765835762024,bigbrain_2307_0_2776.nii,bin-worker-8.novalocal,139971776214784,9793
increment,360.2504954338074,424.40235114097595,bigbrain_2307_1206_2082.nii,bin-worker-1.novalocal,139863772874496,9862
increment,360.25573468208313,424.40382075309753,bigbrain_0_1809_2776.nii,bin-worker-8.novalocal,139971734251264,9793
increment,360.2857656478882,424.4393353462219,bigbrain_0_2412_2082.nii,bin-worker-1.novalocal,139863764481792,9862
increment,360.355233669281,424.47948384284973,bigbrain_1538_1206_2776.nii,bin-worker-1.novalocal,139863781267200,9862
increment,360.3199520111084,424.48271560668945,bigbrain_1538_603_0.nii,bin-worker-8.novalocal,139971742643968,9793
increment,360.2781572341919,424.48933959007263,bigbrain_1538_1809_2082.nii,bin-worker-8.novalocal,139972069709568,9793
increment,360.34211897850037,424.4944796562195,bigbrain_0_0_1388.nii,bin-worker-1.novalocal,139863789659904,9862
increment,360.349246263504,424.52281641960144,bigbrain_0_603_1388.nii,bin-worker-8.novalocal,139971759429376,9793
increment,1649.5419461727142,1713.812462091446,bigbrain_769_0_694.nii,bin-worker-4.novalocal,139896748504832,9786
increment,1650.2302539348602,1714.3837320804596,bigbrain_3076_603_1388.nii,bin-worker-4.novalocal,139896973793024,9786
increment,1650.6199398040771,1714.762851715088,bigbrain_769_1809_2082.nii,bin-worker-4.novalocal,139896714934016,9786
increment,2080.590525150299,2144.746263742447,bigbrain_2307_1809_694.nii,bin-worker-4.novalocal,139896982185728,9786
increment,1651.520812511444,1715.668672323227,bigbrain_769_603_0.nii,bin-worker-4.novalocal,139896965400320,9786
increment,2081.1798238754272,2145.3296394348145,bigbrain_3076_2412_2776.nii,bin-worker-8.novalocal,139971734251264,9793
increment,1651.8620965480804,1715.95205616951,bigbrain_3076_1206_694.nii,bin-worker-3.novalocal,140104410789632,9787
save_results,1094.5765902996063,1268.5298190116882,bigbrain_0_1809_2776.nii,bin-worker-8.novalocal,139971734251264,9793
increment,2081.978411436081,2146.066459417343,bigbrain_769_0_1388.nii,bin-worker-8.novalocal,139971742643968,9793
