read_img,0.42730021476745605,296.33459877967834,bigbrain_0_1809_2776.nii,bin-worker-8.novalocal,139891606267648,3941
read_img,0.427593469619751,295.504159450531,bigbrain_1538_0_694.nii,bin-worker-8.novalocal,139892000290560,3941
read_img,0.4274735450744629,296.2117736339569,bigbrain_0_603_1388.nii,bin-worker-8.novalocal,139891614660352,3941
read_img,0.42778921127319336,296.3348548412323,bigbrain_1538_1809_2082.nii,bin-worker-8.novalocal,139892008683264,3941
calculate_histogram,296.5533230304718,296.5575489997864,bigbrain_1538_1809_2776.nii,bin-worker-2.novalocal,139668578367232,17182
flatten,296.5229301452637,296.6086187362671,bigbrain_1538_2412_694.nii,bin-worker-3.novalocal,139824044427008,17176
flatten,296.55615615844727,296.62081122398376,bigbrain_0_2412_694.nii,bin-worker-6.novalocal,140215515608832,5105
read_img,0.42827463150024414,296.7320828437805,bigbrain_2307_1809_1388.nii,bin-worker-8.novalocal,139891631445760,3941
read_img,0.427126407623291,296.33451986312866,bigbrain_0_1206_0.nii,bin-worker-8.novalocal,139891639838464,3941
flatten,296.74482822418213,296.78665494918823,bigbrain_1538_603_2776.nii,bin-worker-4.novalocal,139996791035648,10805
read_img,0.42812013626098633,296.7322404384613,bigbrain_2307_0_2776.nii,bin-worker-8.novalocal,139891623053056,3941
flatten,296.7482364177704,296.8004057407379,bigbrain_0_0_2082.nii,bin-worker-7.novalocal,140182548371200,3490
read_img,0.42798471450805664,296.7321722507477,bigbrain_1538_603_0.nii,bin-worker-8.novalocal,139891648231168,3941
flatten,296.82623410224915,296.86559987068176,bigbrain_1538_1206_2776.nii,bin-worker-1.novalocal,140593229440768,14037
calculate_histogram,296.88829922676086,296.89278841018677,bigbrain_1538_1206_1388.nii,bin-worker-5.novalocal,139770164401920,24154
flatten,296.89277696609497,296.939355134964,bigbrain_1538_1809_1388.nii,bin-worker-3.novalocal,139824019248896,17176
calculate_histogram,297.0538418292999,297.05888628959656,bigbrain_0_0_0.nii,bin-worker-4.novalocal,139996765857536,10805
calculate_histogram,297.0553243160248,297.05942583084106,bigbrain_0_1809_694.nii,bin-worker-2.novalocal,139669173954304,17182
flatten,297.05887246131897,297.1103699207306,bigbrain_1538_2412_2776.nii,bin-worker-6.novalocal,140219240134400,5105
calculate_histogram,297.1139905452728,297.118332862854,bigbrain_1538_2412_2082.nii,bin-worker-7.novalocal,140182556763904,3490
flatten,297.1266167163849,297.1640043258667,bigbrain_0_2412_2082.nii,bin-worker-1.novalocal,140593683052288,14037
calculate_histogram,297.12611174583435,297.13035321235657,bigbrain_1538_603_1388.nii,bin-worker-2.novalocal,139669148776192,17182
calculate_histogram,297.18778109550476,297.19249296188354,bigbrain_0_1206_2082.nii,bin-worker-5.novalocal,139770597029632,24154
flatten,297.2198648452759,297.2647063732147,bigbrain_2307_1206_1388.nii,bin-worker-4.novalocal,139997153470208,10805
flatten,297.20530223846436,297.2564604282379,bigbrain_1538_0_2776.nii,bin-worker-3.novalocal,139824061212416,17176
flatten,297.2141671180725,297.2794041633606,bigbrain_1538_0_2082.nii,bin-worker-6.novalocal,140219256919808,5105
calculate_histogram,297.2775385379791,297.2818503379822,bigbrain_0_1206_1388.nii,bin-worker-2.novalocal,139669157168896,17182
flatten,297.19506072998047,297.2676866054535,bigbrain_0_1809_2776.nii,bin-worker-8.novalocal,139891606267648,3941
