flatten,557.8150534629822,557.9527361392975,bigbrain_769_2412_1388.nii,bin-worker-7.novalocal,139653756806976,30244
flatten,556.0894281864166,556.166006565094,bigbrain_769_1206_1388.nii,bin-worker-5.novalocal,140540287440704,21618
combine_histogram,556.656911611557,556.6604449748993,all_file,bin-worker-4.novalocal,139969220384576,8274
flatten,559.2818624973297,559.3406391143799,bigbrain_769_1206_694.nii,bin-worker-5.novalocal,140540287440704,21606
flatten,560.3789522647858,560.4522316455841,bigbrain_769_1809_694.nii,bin-worker-4.novalocal,139969220384576,8271
flatten,561.8595838546753,561.9334917068481,bigbrain_769_1206_2776.nii,bin-worker-5.novalocal,140540287440704,21612
calculate_histogram,482.2544057369232,564.9446363449097,bigbrain_3076_603_694.nii,bin-worker-6.novalocal,140504675321664,25910
calculate_histogram,488.26970052719116,568.4023938179016,bigbrain_3076_2412_0.nii,bin-worker-7.novalocal,139653756806976,30224
combine_histogram,568.5953834056854,568.5954003334045,all_file,bin-worker-7.novalocal,139653756806976,30224
read_img,541.0153403282166,568.6377899646759,bigbrain_769_603_0.nii,bin-worker-7.novalocal,139653756806976,30235
flatten,569.0202639102936,569.1276278495789,bigbrain_769_603_0.nii,bin-worker-7.novalocal,139653756806976,30235
read_img,5.425982475280762,115.73338389396667,bigbrain_0_603_2082.nii,bin-worker-7.novalocal,139653756806976,30224
calculate_histogram,481.79819917678833,570.6112368106842,bigbrain_3076_1809_694.nii,bin-worker-7.novalocal,139653756806976,30223
combine_histogram,570.9543879032135,570.9681327342987,all_file,bin-worker-7.novalocal,139653756806976,30223
read_img,6.825612783432007,139.14097237586975,bigbrain_0_603_1388.nii,bin-worker-7.novalocal,139653756806976,30238
combine_histogram,570.4860095977783,570.4966299533844,all_file,bin-worker-6.novalocal,140504675321664,25910
read_img,7.457739591598511,141.67659497261047,bigbrain_0_2412_2082.nii,bin-worker-7.novalocal,139653756806976,30235
read_img,5.314064979553223,136.07097601890564,bigbrain_1538_0_2776.nii,bin-worker-4.novalocal,139969220384576,8277
read_img,5.310380220413208,136.1391532421112,bigbrain_1538_0_0.nii,bin-worker-4.novalocal,139969220384576,8274
read_img,564.2841355800629,570.3457751274109,bigbrain_769_603_694.nii,bin-worker-4.novalocal,139969220384576,8277
read_img,5.33917498588562,138.79398250579834,bigbrain_1538_0_1388.nii,bin-worker-4.novalocal,139969220384576,8266
read_img,5.309832334518433,137.46315908432007,bigbrain_1538_0_2082.nii,bin-worker-4.novalocal,139969220384576,8265
read_img,5.293103456497192,131.73509573936462,bigbrain_1538_1206_0.nii,bin-worker-4.novalocal,139969220384576,8283
read_img,5.316059589385986,136.272296667099,bigbrain_0_603_694.nii,bin-worker-4.novalocal,139969220384576,8286
calculate_histogram,473.26087164878845,574.1364877223969,bigbrain_769_1206_2082.nii,bin-worker-4.novalocal,139969220384576,8266
read_img,8.55458927154541,143.70032954216003,bigbrain_0_2412_2776.nii,bin-worker-7.novalocal,139653756806976,30228
read_img,7.967403888702393,143.74276065826416,bigbrain_0_2412_694.nii,bin-worker-7.novalocal,139653756806976,30244
read_img,516.4353885650635,572.0911989212036,bigbrain_769_2412_0.nii,bin-worker-4.novalocal,139969220384576,8283
flatten,147.09050393104553,147.19942378997803,bigbrain_0_603_2082.nii,bin-worker-7.novalocal,139653756806976,30224
flatten,148.3547558784485,148.43442726135254,bigbrain_1538_0_2776.nii,bin-worker-4.novalocal,139969220384576,8277
read_img,29.994893074035645,148.95646476745605,bigbrain_1538_1206_1388.nii,bin-worker-4.novalocal,139969220384576,8280
flatten,579.0734837055206,579.1597902774811,bigbrain_769_603_694.nii,bin-worker-4.novalocal,139969220384576,8277
read_img,13.584141254425049,148.11372566223145,bigbrain_0_603_0.nii,bin-worker-7.novalocal,139653756806976,30223
flatten,149.6236834526062,149.67318987846375,bigbrain_1538_0_0.nii,bin-worker-4.novalocal,139969220384576,8274
